IDNUM;OTEXE;NREG;ZENVI;SUTOT;CHAFF;PRODV;PRODH;PRODT;PRODA;RESEX;CHRAM;CHRSE;CHRPH;CHRAC;CHRAG;CHRPV;CHRCA;ELECTQUA;ENTBT;ENTMT;LFERM;LMATE;ASSRE;ASSAU;TVANR;TXPRO;TAXES;AIMTX;FPERS;CHSOC;CFINL;CAGR4
9249;16;76;0;19;187435;-5626;0;-600;203862;21865;2141;2059;3024;36556;611;7484;8230;9685;4153;9375;27490;219;1435;12816;0;1047;0;54;1380;0;7676;1825
9261;15;76;0;11;186760;0;0;224444;0;28119;3139;1392;7904;0;0;0;2720;12898;0;13972;37358;6600;2055;5029;0;1390;0;2430;39579;8919;1941;93
9349;48;76;0;13;239512;0;0;303115;0;61585;8494;1881;8985;0;0;0;1944;8693;300;7328;9150;1274;8376;8474;0;881;450;1590;40612;6564;3295;110
9350;45;76;0;18;137658;137824;0;0;0;33814;4011;16633;7609;0;0;0;8911;5777;137;6413;11429;0;7871;3875;0;786;0;419;0;0;392;370
9351;15;76;0;22;46791.57;0;0;54138.06;0;5211.93;0;0;4190.14;0;0;0;943.33;3960;1432.3;5970.93;5508;0;1723.32;2137.62;0;0;0;468.94;2164.51;1086.87;111.02;8.11
9352;84;76;0;9;279993;86698;0;0;191971;45717.71;2438;12114;9707;79764;0;1373;6054;15275;2842;6124;8894;349;4858;8791;0;271;657;1089;0;0;797;930
9353;50;76;0;6;495887;61605;0;3516;339730;61220;0;6726;11337;186756;466;11913;8853;52635;0;12356;23000;212;522;9417;0;3949;0;321;0;0;634;2
9354;39;76;0;11;182827;8244;0;117138;47596;44416;0;2505;5475;8696;330;1199;4462;9712;148;5902;36079;210;3703;5939;0;2484;0;0;12084;1880;2305;66
9355;39;76;0;16;291693;205;0;0;30157;44163;0;9601;5962;47236;1453;7203;5858;25833;640;11592;18127;2165;0;2634;0;289;0;1348;24323;1639;7990;792
9358;28;76;0;3;234470.9;95215.97;0;30;112147.75;-913.61;0;8861.53;13941.78;62783.33;475;2440.38;3214.32;53802;0;4376.78;17127.41;0;2029.23;8244.93;0;557.23;1163;1356.5;9393.44;3227.63;1776.3;415.61
9360;39;76;0;8;84639.08;10658.86;0;496;65113.36;42547.86;0;516.34;790.56;26362.98;0;270.66;6995.05;3941.2;41679.99;14926.9;2490;0;0;4709.62;0;21.35;0;348.91;0;0;195.82;6.76
9412;48;76;0;20;55887.94;540;0;0;54487.94;16792.62;0;0;0;11378.62;0;3548.49;3105.25;3479;126.53;2267.95;4167.28;0;0;7185.11;0;159.43;2663;744.76;0;0;1711.29;0
9413;39;76;0;9;99965;25279;0;0;37654;13622;0;2011;2109;8642;0;4380;4561;12733;3494;1311;15823;241;0;5381;0;762;97;362;0;0;0;0
9445;37;76;0;17;29782.59;2121.47;0;0;44132.59;7660.85;0;3716.07;596.5;3836.25;3746.64;2126.79;4842.06;6612;1282.4;3835.59;11159.19;0;0;6168.75;0;126.09;540;310;0;0;660.51;0
9446;29;76;0;1;511543.18;0;0;0;304940.46;35734.52;0;0;0;193495.31;0;1822.61;1138.2;12124;1715.58;5666.94;0;0;0;7061.71;0;1773.08;0;872;2294.74;348.3;583.26;2808.72
9449;48;76;0;6;206615.13;2234;0;0;166818.13;18168.56;0;1893.95;619.98;84217.4;0;8815.57;3501.7;14100;596.79;878.23;4639.01;250.62;0;3979.34;0;688.99;126;681.18;0;0;612.67;0
9450;48;76;0;14;303327;-2101;0;1625;285863;76471;1815;602;5216;111736;0;17307;8767;91177;460;6385;9665;0;0;10063;0;1162;950;1254;4984;391;4993;1502
9451;46;76;0;10;134895;-1040;0;0;7693;25734;0;0;0;23965;10298;6668;7263;22184;652;10791;3524;0;0;5586;0;517;3312;410;0;0;263;0
9453;45;76;0;9;151977.57;88953.29;11822.61;0;23136.38;93934.93;0;7205.47;1751.4;1684.64;6349;1144.76;9790.96;27178;70.32;4918.34;3074.77;0;0;6420.84;0;189.52;0;3357.96;0;0;2240.54;466.43
9454;48;76;0;8;91146;3368;0;0;91706;24565;1560;3332;2333;13246;0;1504;4909;12695;0;3798;8031;0;0;7090;0;25;0;1717;0;0;253;628
9456;47;76;0;15;403259;392276;0;0;0;135931;0;8298;10240;0;0;0;3287;2022;3001;7791;83286;3887;0;4673;0;0;1311;946;74459;7354;3053;850
9458;48;76;0;10;174892;133387;0;4440;0;19315.7;0;7468;10161;0;0;0;6638;1485;0;17433;14657;0;0;4558;0;405;0;857;36649;6733;753;1235
9460;48;76;0;9;270443;58822;0;2379;33831;24618.47;0;10029;8207;54550;14813;4163;19248;33820;0;619;19966;0;2738;10307;0;1278;0;1225;35075;3133;1854;1793
9461;48;76;0;11;334797;13798;0;0;6250;86165;0;4018;637;14576;4774;2087;5228;38700;4984;7876;17763;444;0;12878;0;0;0;2213;55276;10369;0;0
